276.2	10000.75866
276.4	10000.75851
276.6	10000.75836
276.8	10000.75821
277	10000.75805
277.2	10000.7579
277.4	10000.75775
277.6	10000.7576
277.8	10000.75745
278	10000.7573
278.2	10000.75715
278.4	10000.75699
278.6	10000.75684
278.8	10000.75669
279	10000.75654
279.2	10000.75639
279.4	10000.75624
279.6	10000.75609
279.8	10000.75593
280	10000.75578
280.2	10000.75563
280.4	10000.75548
280.6	10000.75533
280.8	10000.75518
281	10000.75503
281.2	10000.75488
281.4	10000.75473
281.6	10000.75458
281.8	10000.75442
282	10000.75427
282.2	10000.75412
282.4	10000.75397
282.6	10000.75382
282.8	10000.75367
283	10000.75352
283.2	10000.75337
283.4	10000.75322
283.6	10000.75307
283.8	10000.75292
284	10000.75277
284.2	10000.75262
284.4	10000.75247
284.6	10000.75232
284.8	10000.75216
285	10000.75201
285.2	10000.75186
285.4	10000.75171
285.6	10000.75156
285.8	10000.75141
286	10000.75126
286.2	10000.75111
286.4	10000.75096
286.6	10000.75081
286.8	10000.75066
287	10000.75051
287.2	10000.75036
287.4	10000.75021
287.6	10000.75006
287.8	10000.74991
288	10000.74976
288.2	10000.74961
288.4	10000.74946
288.6	10000.74931
288.8	10000.74916
289	10000.74901
289.2	10000.74886
289.4	10000.74871
289.6	10000.74856
289.8	10000.74841
290	10000.74826
290.2	10000.74811
290.4	10000.74796
290.6	10000.74781
290.8	10000.74767
291	10000.74752
291.2	10000.74737
291.4	10000.74722
291.6	10000.74707
291.8	10000.74692
